Round,College,Branch,Category,Cutoff_rank,Exam,Year,Tuition_Fee,Hostel_Fee,Misc_Fee,OneTime_Fee,Total_First_Year,Total_Annual,Scholarship_Eligible,Avg_Package_LPA,Max_Package_LPA,NIRF_Rank,Top_Companies
Mock,MSRIT,CIVIL ENGINEERING,HKR,17161,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,CIVIL ENGINEERING,Tulu,17993,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,CIVIL ENGINEERING,Christian,17857,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,CIVIL ENGINEERING,Muslim,17382,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,CIVIL ENGINEERING,Others,18878,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GM,6132,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,HKR,7704,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Tulu,7329,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Christian,8103,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Muslim,9696,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Others,9104,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,BIOTECHNOLOGY,GM,14079,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,BIOTECHNOLOGY,HKR,14939,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,BIOTECHNOLOGY,Tulu,15511,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,BIOTECHNOLOGY,Christian,16171,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,BIOTECHNOLOGY,Muslim,15986,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,BIOTECHNOLOGY,Others,17167,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,DATA SCIENCE,GM,6263,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,DATA SCIENCE,HKR,7543,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,DATA SCIENCE,Tulu,8335,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,DATA SCIENCE,Christian,8625,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,DATA SCIENCE,Muslim,8707,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,DATA SCIENCE,Others,9545,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,ROBOTICS AND AUTOMATION ENGINEERING,GM,9388,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,ROBOTICS AND AUTOMATION ENGINEERING,HKR,10603,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,ROBOTICS AND AUTOMATION ENGINEERING,Tulu,9711,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,ROBOTICS AND AUTOMATION ENGINEERING,Christian,10318,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,ROBOTICS AND AUTOMATION ENGINEERING,Muslim,11737,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,MSRIT,ROBOTICS AND AUTOMATION ENGINEERING,Others,12175,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,COMPUTER SCIENCE AND ENGINEERING,GM,3620,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,COMPUTER SCIENCE AND ENGINEERING,HKR,3748,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,COMPUTER SCIENCE AND ENGINEERING,Tulu,5692,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,COMPUTER SCIENCE AND ENGINEERING,Christian,5530,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,COMPUTER SCIENCE AND ENGINEERING,Muslim,5549,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,COMPUTER SCIENCE AND ENGINEERING,Others,6144,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,INFORMATION SCIENCE AND ENGINEERING,GM,4629,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,INFORMATION SCIENCE AND ENGINEERING,HKR,7183,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,INFORMATION SCIENCE AND ENGINEERING,Tulu,7896,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,INFORMATION SCIENCE AND ENGINEERING,Christian,7687,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,INFORMATION SCIENCE AND ENGINEERING,Muslim,6942,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,INFORMATION SCIENCE AND ENGINEERING,Others,7536,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ELECTRONICS AND COMMUNICATION ENGINEERING,GM,6310,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ELECTRONICS AND COMMUNICATION ENGINEERING,HKR,7463,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ELECTRONICS AND COMMUNICATION ENGINEERING,Tulu,8555,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ELECTRONICS AND COMMUNICATION ENGINEERING,Christian,8671,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ELECTRONICS AND COMMUNICATION ENGINEERING,Muslim,9742,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ELECTRONICS AND COMMUNICATION ENGINEERING,Others,10403,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ELECTRICAL AND ELECTRONICS ENGINEERING,GM,8983,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ELECTRICAL AND ELECTRONICS ENGINEERING,HKR,9906,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ELECTRICAL AND ELECTRONICS ENGINEERING,Tulu,10490,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ELECTRICAL AND ELECTRONICS ENGINEERING,Christian,10232,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ELECTRICAL AND ELECTRONICS ENGINEERING,Muslim,10432,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ELECTRICAL AND ELECTRONICS ENGINEERING,Others,10358,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,MECHANICAL ENGINEERING,GM,12233,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,MECHANICAL ENGINEERING,HKR,14427,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,MECHANICAL ENGINEERING,Tulu,14552,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,MECHANICAL ENGINEERING,Christian,15419,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,MECHANICAL ENGINEERING,Muslim,16600,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,MECHANICAL ENGINEERING,Others,15799,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,CIVIL ENGINEERING,GM,15510,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,CIVIL ENGINEERING,HKR,16971,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,CIVIL ENGINEERING,Tulu,16774,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,CIVIL ENGINEERING,Christian,16993,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,CIVIL ENGINEERING,Muslim,18108,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,CIVIL ENGINEERING,Others,18291,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GM,6896,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,HKR,6455,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Tulu,8213,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Christian,9241,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Muslim,9653,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Others,9348,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,BIOTECHNOLOGY,GM,14173,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,BIOTECHNOLOGY,HKR,15076,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,BIOTECHNOLOGY,Tulu,15827,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,BIOTECHNOLOGY,Christian,17449,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,BIOTECHNOLOGY,Muslim,16025,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,BIOTECHNOLOGY,Others,16747,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,DATA SCIENCE,GM,6666,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,DATA SCIENCE,HKR,8207,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,DATA SCIENCE,Tulu,8296,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,DATA SCIENCE,Christian,9364,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,DATA SCIENCE,Muslim,9067,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,DATA SCIENCE,Others,9173,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ROBOTICS AND AUTOMATION ENGINEERING,GM,8378,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ROBOTICS AND AUTOMATION ENGINEERING,HKR,8993,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ROBOTICS AND AUTOMATION ENGINEERING,Tulu,9766,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ROBOTICS AND AUTOMATION ENGINEERING,Christian,11480,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ROBOTICS AND AUTOMATION ENGINEERING,Muslim,12065,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DSCE,ROBOTICS AND AUTOMATION ENGINEERING,Others,12296,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,COMPUTER SCIENCE AND ENGINEERING,GM,2556,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,COMPUTER SCIENCE AND ENGINEERING,HKR,3742,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,COMPUTER SCIENCE AND ENGINEERING,Tulu,5486,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,COMPUTER SCIENCE AND ENGINEERING,Christian,6172,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,COMPUTER SCIENCE AND ENGINEERING,Muslim,5523,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,COMPUTER SCIENCE AND ENGINEERING,Others,6155,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,INFORMATION SCIENCE AND ENGINEERING,GM,5096,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,INFORMATION SCIENCE AND ENGINEERING,HKR,7167,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,INFORMATION SCIENCE AND ENGINEERING,Tulu,6627,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,INFORMATION SCIENCE AND ENGINEERING,Christian,7158,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,INFORMATION SCIENCE AND ENGINEERING,Muslim,7075,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,INFORMATION SCIENCE AND ENGINEERING,Others,7912,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ELECTRONICS AND COMMUNICATION ENGINEERING,GM,5706,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ELECTRONICS AND COMMUNICATION ENGINEERING,HKR,8381,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ELECTRONICS AND COMMUNICATION ENGINEERING,Tulu,9083,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ELECTRONICS AND COMMUNICATION ENGINEERING,Christian,9994,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ELECTRONICS AND COMMUNICATION ENGINEERING,Muslim,9064,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ELECTRONICS AND COMMUNICATION ENGINEERING,Others,9279,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ELECTRICAL AND ELECTRONICS ENGINEERING,GM,7248,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ELECTRICAL AND ELECTRONICS ENGINEERING,HKR,8578,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ELECTRICAL AND ELECTRONICS ENGINEERING,Tulu,9456,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ELECTRICAL AND ELECTRONICS ENGINEERING,Christian,10955,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ELECTRICAL AND ELECTRONICS ENGINEERING,Muslim,10880,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ELECTRICAL AND ELECTRONICS ENGINEERING,Others,11484,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,MECHANICAL ENGINEERING,GM,13772,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,MECHANICAL ENGINEERING,HKR,14572,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,MECHANICAL ENGINEERING,Tulu,15756,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,MECHANICAL ENGINEERING,Christian,16146,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,MECHANICAL ENGINEERING,Muslim,15354,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,MECHANICAL ENGINEERING,Others,15868,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,CIVIL ENGINEERING,GM,15249,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,CIVIL ENGINEERING,HKR,17078,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,CIVIL ENGINEERING,Tulu,16923,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,CIVIL ENGINEERING,Christian,17598,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,CIVIL ENGINEERING,Muslim,17157,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,CIVIL ENGINEERING,Others,17988,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GM,5689,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,HKR,7743,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Tulu,7563,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Christian,9161,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Muslim,9676,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Others,8528,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,BIOTECHNOLOGY,GM,13643,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,BIOTECHNOLOGY,HKR,15139,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,BIOTECHNOLOGY,Tulu,15849,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,BIOTECHNOLOGY,Christian,16840,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,BIOTECHNOLOGY,Muslim,16501,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,BIOTECHNOLOGY,Others,17421,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,DATA SCIENCE,GM,5651,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,DATA SCIENCE,HKR,7065,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,DATA SCIENCE,Tulu,9078,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,DATA SCIENCE,Christian,9549,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,DATA SCIENCE,Muslim,8625,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,DATA SCIENCE,Others,9201,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ROBOTICS AND AUTOMATION ENGINEERING,GM,8437,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ROBOTICS AND AUTOMATION ENGINEERING,HKR,9191,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ROBOTICS AND AUTOMATION ENGINEERING,Tulu,11198,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ROBOTICS AND AUTOMATION ENGINEERING,Christian,10440,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ROBOTICS AND AUTOMATION ENGINEERING,Muslim,11904,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,PESU,ROBOTICS AND AUTOMATION ENGINEERING,Others,11382,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,COMPUTER SCIENCE AND ENGINEERING,GM,3597,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,COMPUTER SCIENCE AND ENGINEERING,HKR,4643,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,COMPUTER SCIENCE AND ENGINEERING,Tulu,4847,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,COMPUTER SCIENCE AND ENGINEERING,Christian,6391,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
